2019-09-02 09:27:25,527 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:大公国际资信评估有限公司
2019-09-02 09:27:25,527 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,528 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:中诚信证券评估有限公司
2019-09-02 09:27:25,528 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,528 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:中债资信评估有限责任公司
2019-09-02 09:27:25,529 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,529 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:会计师事务所
2019-09-02 09:27:25,529 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,529 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:推广机构
2019-09-02 09:27:25,529 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,530 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:资产评估机构
2019-09-02 09:27:25,530 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,530 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:资产服务机构服务费收款账户
2019-09-02 09:27:25,530 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
2019-09-02 09:27:25,531 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemAliasValue:担保人
2019-09-02 09:27:25,531 [main] INFO  com.boot.serviceTest.TrustManagementServiceTest - 查找结果getItemValue:
